Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
alpafulable,rss,,,alpa,ful,able,11,lapaflualbe,,,lapa,flu,albe,,,elpafulable,alpatulable,alpafulafle,,,0,0.0,1.0,,,rapaflualbe,lapaflialbe,lapafluilbe,,,0,2.0,0.0
wowdfulable,rss,,,wowd,ful,able,11,wwoduflbael,,,wwod,ufl,bael,,,mowdfulable,wowdfelable,wowdfulabla,,,0,1.0,3.0,,,wroduflbael,wwodufybael,wwoduflsael,,,1,2.0,0.0
coterion,rss,,,cot,er,ion,8,tcorenoi,,,tco,re,noi,,,coserion,coturion,cotereon,,,2,0.0,0.0,,,scorenoi,tcorinoi,tcorenoe,,,0,1.0,2.0
dayableful,rss,,,day,able,ful,10,aydaelbluf,,,ayd,aelb,luf,,,tayableful,dayabreful,dayablesul,,,0,2.0,0.0,,,aysaelbluf,aydaelhluf,aydaelblif,,,2,3.0,1.0
alpaioner,rss,,,alpa,ion,er,9,aplainore,,,apla,ino,re,,,alhaioner,alpaiener,alpaionel,,,2,1.0,1.0,,,aploinore,aplainire,aplainoye,,,3,2.0,0.0
dayioner,rss,,,day,ion,er,8,yadniore,,,yad,nio,re,,,payioner,dayiiner,dayionur,,,0,1.0,0.0,,,yedniore,yadwiore,yadniowe,,,1,0.0,0.0
wowdfulable,rss,,,wowd,ful,able,11,dwwofluaebl,,,dwwo,flu,aebl,,,wowhfulable,wowdfilable,wowdfuloble,,,3,1.0,0.0,,,dwmofluaebl,dwwocluaebl,dwwofluaetl,,,2,0.0,2.0
cotableful,rss,,,cot,able,ful,10,tcolebaufl,,,tco,leba,ufl,,,copableful,cotabloful,cotablefur,,,2,3.0,2.0,,,ttolebaufl,tcorebaufl,tcolebaofl,,,1,0.0,0.0
wowdableful,rss,,,wowd,able,ful,11,wodwbleaufl,,,wodw,blea,ufl,,,wowpableful,wowdabliful,wowdabledul,,,3,3.0,0.0,,,wadwbleaufl,wodwbmeaufl,wodwbleaofl,,,1,1.0,0.0
esitioner,rss,,,esit,ion,er,9,isetonire,,,iset,oni,re,,,efitioner,esiteoner,esitionar,,,1,0.0,0.0,,,itetonire,isetenire,isetonira,,,1,0.0,1.0
wowdioner,rss,,,wowd,ion,er,9,wdowonire,,,wdow,oni,re,,,wewdioner,wowdiomer,wowdionor,,,1,2.0,0.0,,,ydowonire,wdowonore,wdowoniro,,,0,2.0,1.0
esiterion,rss,,,esit,er,ion,9,tsiereoin,,,tsie,re,oin,,,esiperion,esitelion,esitereon,,,3,1.0,0.0,,,tsiireoin,tsieraoin,tsiereoir,,,3,1.0,2.0
hitafulable,rss,,,hita,ful,able,11,ahtiflulbea,,,ahti,flu,lbea,,,hitufulable,hitafalable,hitafulible,,,3,1.0,0.0,,,ahteflulbea,ahtifmulbea,ahtiflulbua,,,3,1.0,2.0
esitioner,rss,,,esit,ion,er,9,seitnoire,,,seit,noi,re,,,esationer,esitiomer,esitionar,,,2,2.0,0.0,,,seetnoire,seitroire,seitnoime,,,2,0.0,0.0
wowdfulable,rss,,,wowd,ful,able,11,wdowflulaeb,,,wdow,flu,laeb,,,wowsfulable,wowdfumable,wowdfulablu,,,3,2.0,3.0,,,wdonflulaeb,wdowfyulaeb,wdowflulaob,,,3,1.0,2.0
itefulable,rss,,,ite,ful,able,10,eitlufleab,,,eit,luf,leab,,,itifulable,itefumable,itefulabme,,,2,2.0,2.0,,,oitlufleab,eitlubleab,eitlufluab,,,0,2.0,1.0
hesesioner,rss,,,heses,ion,er,10,hseesnoire,,,hsees,noi,re,,,hosesioner,hesesiorer,hesesionen,,,1,2.0,1.0,,,bseesnoire,hseesroire,hseesnoira,,,0,0.0,1.0
cotioner,rss,,,cot,ion,er,8,otcoinre,,,otc,oin,re,,,dotioner,cotiomer,cotionew,,,0,2.0,1.0,,,otkoinre,otceinre,otcoinra,,,2,0.0,1.0
hitaerion,rss,,,hita,er,ion,9,aihtreoni,,,aiht,re,oni,,,hataerion,hitaelion,hitaeroon,,,1,1.0,0.0,,,oihtreoni,aihtmeoni,aihtreani,,,0,0.0,0.0
nisioner,rss,,,nis,ion,er,8,snionire,,,sni,oni,re,,,nasioner,nisiener,nisionem,,,1,1.0,1.0,,,snuonire,snionore,snioniru,,,2,2.0,1.0
erterion,rss,,,ert,er,ion,8,trereino,,,tre,re,ino,,,erperion,ertirion,erteroon,,,2,0.0,0.0,,,srereino,treriino,trereimo,,,0,1.0,1.0
wowdioner,rss,,,wowd,ion,er,9,dowwnoire,,,doww,noi,re,,,wawdioner,wowdianer,wowdionor,,,1,1.0,0.0,,,dorwnoire,dowwnaire,dowwnoime,,,2,1.0,0.0
ertfulable,rss,,,ert,ful,able,10,retufllbae,,,ret,ufl,lbae,,,erhfulable,ertfolable,ertfulatle,,,2,1.0,1.0,,,repufllbae,retudllbae,retufllpae,,,2,1.0,1.0
ertioner,rss,,,ert,ion,er,8,etronire,,,etr,oni,re,,,ortioner,ertiomer,ertionor,,,0,2.0,0.0,,,epronire,etronare,etroniye,,,1,2.0,0.0
coterion,rss,,,cot,er,ion,8,tocrenoi,,,toc,re,noi,,,ceterion,cotorion,coterior,,,1,0.0,2.0,,,togrenoi,tocmenoi,tocrenoe,,,2,0.0,2.0
wowderion,rss,,,wowd,er,ion,9,wwodreino,,,wwod,re,ino,,,woyderion,wowdeyion,wowderiom,,,2,1.0,2.0,,,mwodreino,wwodleino,wwodreini,,,0,0.0,2.0
cotioner,rss,,,cot,ion,er,8,tcoinore,,,tco,ino,re,,,cationer,cotioyer,cotionar,,,1,2.0,0.0,,,ttoinore,tcoirore,tcoinori,,,1,1.0,1.0
dayfulable,rss,,,day,ful,able,10,ydauflaebl,,,yda,ufl,aebl,,,deyfulable,dayfurable,dayfulablo,,,1,2.0,3.0,,,ypauflaebl,ydauhlaebl,ydauflaubl,,,1,1.0,1.0
esitioner,rss,,,esit,ion,er,9,tseinoire,,,tsei,noi,re,,,ositioner,esitiomer,esitionor,,,0,2.0,0.0,,,cseinoire,tseineire,tseinoiri,,,0,1.0,1.0
alpaerion,rss,,,alpa,er,ion,9,aaplrenoi,,,aapl,re,noi,,,awpaerion,alpaenion,alpaerien,,,1,1.0,1.0,,,auplrenoi,aaplranoi,aaplremoi,,,1,1.0,0.0
dayfulable,rss,,,day,ful,able,10,ydaufllabe,,,yda,ufl,labe,,,diyfulable,daytulable,dayfuleble,,,1,0.0,0.0,,,ydoufllabe,ydaafllabe,ydaufllate,,,2,0.0,2.0
wowdioner,rss,,,wowd,ion,er,9,owdwinore,,,owdw,ino,re,,,wordioner,wowdiomer,wowdionor,,,2,2.0,0.0,,,owtwinore,owdwenore,owdwinora,,,2,0.0,1.0
hitaioner,rss,,,hita,ion,er,9,athiniore,,,athi,nio,re,,,hitiioner,hitaioler,hitaionel,,,3,2.0,1.0,,,atheniore,athiniare,athiniole,,,3,2.0,0.0
itefulable,rss,,,ite,ful,able,10,tielfuealb,,,tie,lfu,ealb,,,atefulable,itefuyable,itefulablo,,,0,2.0,3.0,,,gielfuealb,tiemfuealb,tielfuealt,,,0,0.0,3.0
hitaerion,rss,,,hita,er,ion,9,tahireoni,,,tahi,re,oni,,,hidaerion,hitaewion,hitaereon,,,2,1.0,0.0,,,tahoreoni,tahiruoni,tahireone,,,3,1.0,2.0
cotfulable,rss,,,cot,ful,able,10,toclfualbe,,,toc,lfu,albe,,,cetfulable,cotfelable,cotfuleble,,,1,1.0,0.0,,,teclfualbe,toclpualbe,toclfuambe,,,1,1.0,1.0
ertfulable,rss,,,ert,ful,able,10,treuflblea,,,tre,ufl,blea,,,irtfulable,ertbulable,ertfulabli,,,0,0.0,3.0,,,tmeuflblea,treufwblea,treufltlea,,,1,2.0,0.0
wowdioner,rss,,,wowd,ion,er,9,wdownoire,,,wdow,noi,re,,,wawdioner,wowdiorer,wowdionor,,,1,2.0,0.0,,,wcownoire,wdownoere,wdownoiru,,,1,2.0,1.0
alpaioner,rss,,,alpa,ion,er,9,lpaaonire,,,lpaa,oni,re,,,awpaioner,alpaiiner,alpaionor,,,1,1.0,0.0,,,rpaaonire,lpaaonore,lpaaoniri,,,0,2.0,1.0
hesesfulable,rss,,,heses,ful,able,12,sheeslufleba,,,shees,luf,leba,,,desesfulable,hesesfumable,hesesfulabwe,,,0,2.0,2.0,,,sheaslufleba,sheeslefleba,sheeslufreba,,,3,1.0,0.0
esitfulable,rss,,,esit,ful,able,11,tiselfulbae,,,tise,lfu,lbae,,,asitfulable,esitfujable,esitfuloble,,,0,2.0,0.0,,,teselfulbae,tiseltulbae,tiselfulbao,,,1,1.0,3.0
hesesioner,rss,,,heses,ion,er,10,sseheonire,,,ssehe,oni,re,,,hedesioner,hesesiiner,hesesionar,,,2,1.0,0.0,,,ssehaonire,sseheenire,sseheonine,,,4,0.0,0.0
cotioner,rss,,,cot,ion,er,8,otcniore,,,otc,nio,re,,,hotioner,cotiorer,cotionel,,,0,2.0,1.0,,,utcniore,otcliore,otcniori,,,0,0.0,1.0
ertioner,rss,,,ert,ion,er,8,retoinre,,,ret,oin,re,,,ersioner,ertooner,ertionew,,,2,0.0,1.0,,,rotoinre,retoilre,retoinro,,,1,2.0,1.0
ertfulable,rss,,,ert,ful,able,10,rtefluebal,,,rte,flu,ebal,,,emtfulable,ertfolable,ertfulabme,,,1,1.0,2.0,,,rsefluebal,rtefleebal,rtefluebil,,,1,2.0,2.0
hesesableful,rss,,,heses,able,ful,12,ehssebaleufl,,,ehsse,bale,ufl,,,hesepableful,hesesabjeful,hesesablefol,,,4,2.0,1.0,,,ahssebaleufl,ehssebareufl,ehssebaleefl,,,0,2.0,0.0
esiterion,rss,,,esit,er,ion,9,tseireino,,,tsei,re,ino,,,esiserion,esitelion,esiteruon,,,3,1.0,0.0,,,tveireino,tseijeino,tseireono,,,1,0.0,0.0
dayableful,rss,,,day,able,ful,10,adyeblaflu,,,ady,ebla,flu,,,kayableful,dayabmeful,dayablefum,,,0,2.0,2.0,,,admeblaflu,adyebleflu,adyeblafru,,,2,3.0,1.0
hesesableful,rss,,,heses,able,ful,12,shseeleabluf,,,shsee,leab,luf,,,fesesableful,hesesibleful,hesesablefum,,,0,0.0,2.0,,,shteeleabluf,shseeleasluf,shseeleabyuf,,,2,3.0,0.0
nisfulable,rss,,,nis,ful,able,10,insulflbea,,,ins,ulf,lbea,,,nihfulable,nisfalable,nisfulabli,,,2,1.0,3.0,,,ansulflbea,insuwflbea,insulflboa,,,0,1.0,2.0
wowdioner,rss,,,wowd,ion,er,9,dwowniore,,,dwow,nio,re,,,rowdioner,wowdiorer,wowdionor,,,0,2.0,0.0,,,dyowniore,dwowwiore,dwownioro,,,1,0.0,1.0
hitafulable,rss,,,hita,ful,able,11,hiatflubale,,,hiat,flu,bale,,,hetafulable,hitafelable,hitafuleble,,,1,1.0,0.0,,,hiotflubale,hiathlubale,hiatflubawe,,,2,0.0,2.0
heseserion,rss,,,heses,er,ion,10,sheesrenio,,,shees,re,nio,,,heteserion,hesesirion,heseseriom,,,2,0.0,2.0,,,sheeprenio,sheesranio,sheesrenia,,,4,1.0,2.0
esitfulable,rss,,,esit,ful,able,11,estiflulbea,,,esti,flu,lbea,,,esetfulable,esitfolable,esitfuladle,,,2,1.0,1.0,,,ostiflulbea,estifrulbea,estiflulpea,,,0,1.0,1.0
itefulable,rss,,,ite,ful,able,10,tieuflblae,,,tie,ufl,blae,,,etefulable,itefuwable,itefulablo,,,0,2.0,3.0,,,toeuflblae,tieeflblae,tieuflblie,,,1,0.0,2.0
nisioner,rss,,,nis,ion,er,8,insniore,,,ins,nio,re,,,risioner,nisiener,nisionir,,,0,1.0,0.0,,,inpniore,inswiore,insniome,,,2,0.0,0.0
erterion,rss,,,ert,er,ion,8,trerenio,,,tre,re,nio,,,elterion,ertorion,erteriol,,,1,0.0,2.0,,,trorenio,trenenio,treremio,,,2,0.0,0.0
erterion,rss,,,ert,er,ion,8,retrenoi,,,ret,re,noi,,,erferion,ertirion,erterien,,,2,0.0,1.0,,,rotrenoi,retmenoi,retrenii,,,1,0.0,1.0
heseserion,rss,,,heses,er,ion,10,sseherenio,,,ssehe,re,nio,,,teseserion,heseseyion,heseseriom,,,0,1.0,2.0,,,sheherenio,sseherinio,ssehererio,,,1,1.0,0.0
wowdioner,rss,,,wowd,ion,er,9,dwwoniore,,,dwwo,nio,re,,,wordioner,wowdeoner,wowdionir,,,2,0.0,0.0,,,dwmoniore,dwwonaore,dwwoniori,,,2,1.0,1.0
alpaerion,rss,,,alpa,er,ion,9,apalreoin,,,apal,re,oin,,,alpoerion,alpaorion,alpaeruon,,,3,0.0,0.0,,,apilreoin,apalmeoin,apalreiin,,,2,0.0,0.0
esitableful,rss,,,esit,able,ful,11,etsileabufl,,,etsi,leab,ufl,,,epitableful,esitabloful,esitablefur,,,1,3.0,2.0,,,etdileabufl,etsilaabufl,etsileabifl,,,2,1.0,0.0
ertioner,rss,,,ert,ion,er,8,treoinre,,,tre,oin,re,,,erdioner,ertiorer,ertionor,,,2,2.0,0.0,,,traoinre,treeinre,treoinme,,,2,0.0,0.0
niserion,rss,,,nis,er,ion,8,insrenio,,,ins,re,nio,,,neserion,nisurion,niserior,,,1,0.0,2.0,,,imsrenio,insmenio,insreneo,,,1,0.0,1.0
nisfulable,rss,,,nis,ful,able,10,insulfaebl,,,ins,ulf,aebl,,,nesfulable,nisfurable,nisfulahle,,,1,2.0,1.0,,,ingulfaebl,inselfaebl,insulfaekl,,,2,0.0,2.0
cotableful,rss,,,cot,able,ful,10,tcobleaflu,,,tco,blea,flu,,,dotableful,cotebleful,cotablefun,,,0,0.0,2.0,,,tcebleaflu,tcobleoflu,tcobleatlu,,,2,3.0,0.0
esitfulable,rss,,,esit,ful,able,11,seitulfblea,,,seit,ulf,blea,,,esisfulable,esitfumable,esitfulablo,,,3,2.0,3.0,,,heitulfblea,seitulhblea,seitulfbwea,,,0,2.0,1.0
alpaioner,rss,,,alpa,ion,er,9,lapaoinre,,,lapa,oin,re,,,alvaioner,alpaiiner,alpaionar,,,2,1.0,0.0,,,lahaoinre,lapaoonre,lapaoinme,,,2,1.0,0.0
iteioner,rss,,,ite,ion,er,8,tieonire,,,tie,oni,re,,,itaioner,iteiener,iteionar,,,2,1.0,0.0,,,tioonire,tieonore,tieonine,,,2,2.0,0.0
alpaerion,rss,,,alpa,er,ion,9,aplareoin,,,apla,re,oin,,,alsaerion,alpairion,alpaerior,,,2,0.0,2.0,,,aplereoin,aplaraoin,aplareoiw,,,3,1.0,2.0
hesesfulable,rss,,,heses,ful,able,12,ssheeulfaebl,,,sshee,ulf,aebl,,,hisesfulable,hesesfilable,hesesfulabme,,,1,1.0,2.0,,,ssheaulfaebl,ssheeumfaebl,ssheeulfaebm,,,4,1.0,3.0
ertioner,rss,,,ert,ion,er,8,treonire,,,tre,oni,re,,,irtioner,ertaoner,ertionar,,,0,0.0,0.0,,,dreonire,treonere,treonira,,,0,2.0,1.0
iteioner,rss,,,ite,ion,er,8,etinoire,,,eti,noi,re,,,uteioner,iteiomer,iteionen,,,0,2.0,1.0,,,etunoire,etinoere,etinoile,,,2,2.0,0.0
alpaioner,rss,,,alpa,ion,er,9,aaplinore,,,aapl,ino,re,,,awpaioner,alpaiener,alpaionem,,,1,1.0,1.0,,,aapminore,aapliyore,aaplinoro,,,3,1.0,1.0
esitioner,rss,,,esit,ion,er,9,isteonire,,,iste,oni,re,,,esotioner,esitiorer,esitionar,,,2,2.0,0.0,,,ipteonire,isteomire,isteoniwe,,,1,1.0,0.0
ertioner,rss,,,ert,ion,er,8,treniore,,,tre,nio,re,,,emtioner,ertiomer,ertioney,,,1,2.0,1.0,,,triniore,treyiore,trenioye,,,2,0.0,0.0
cotioner,rss,,,cot,ion,er,8,otcnoire,,,otc,noi,re,,,cosioner,cotioler,cotionor,,,2,2.0,0.0,,,atcnoire,otcmoire,otcnoiwe,,,0,0.0,0.0
ertfulable,rss,,,ert,ful,able,10,rtelfualeb,,,rte,lfu,aleb,,,eytfulable,ertfumable,ertfulabwe,,,1,2.0,2.0,,,rtilfualeb,rtelpualeb,rtelfuameb,,,2,1.0,1.0
wowdableful,rss,,,wowd,able,ful,11,odwwealbluf,,,odww,ealb,luf,,,yowdableful,wowdebleful,wowdablefel,,,0,0.0,1.0,,,odjwealbluf,odwweambluf,odwwealbmuf,,,2,2.0,0.0
wowdioner,rss,,,wowd,ion,er,9,dwowinore,,,dwow,ino,re,,,wiwdioner,wowdiener,wowdionar,,,1,1.0,0.0,,,dyowinore,dwowirore,dwowinome,,,1,1.0,0.0
dayableful,rss,,,day,able,ful,10,ydalabeluf,,,yda,labe,luf,,,deyableful,dayatleful,dayablefur,,,1,1.0,2.0,,,ldalabeluf,ydamabeluf,ydalabelus,,,0,0.0,2.0
nisioner,rss,,,nis,ion,er,8,insonire,,,ins,oni,re,,,nasioner,nisiener,nisionej,,,1,1.0,1.0,,,indonire,insonore,insonime,,,2,2.0,0.0
hitafulable,rss,,,hita,ful,able,11,taihluflabe,,,taih,luf,labe,,,titafulable,hitafumable,hitafulible,,,0,2.0,0.0,,,taisluflabe,taihluclabe,taihluflaba,,,3,2.0,3.0
heseserion,rss,,,heses,er,ion,10,eesshrenoi,,,eessh,re,noi,,,hesuserion,hesesemion,heseserior,,,3,1.0,2.0,,,eesstrenoi,eesshrinoi,eesshrenoe,,,4,1.0,2.0
dayfulable,rss,,,day,ful,able,10,dyaufllaeb,,,dya,ufl,laeb,,,deyfulable,daytulable,dayfulabla,,,1,0.0,3.0,,,dyeufllaeb,dyaufmlaeb,dyaufllaib,,,2,2.0,2.0
cotioner,rss,,,cot,ion,er,8,otcniore,,,otc,nio,re,,,citioner,cotiorer,cotionem,,,1,2.0,1.0,,,opcniore,otcniere,otcnioro,,,1,2.0,1.0
alpaerion,rss,,,alpa,er,ion,9,apalreoin,,,apal,re,oin,,,alfaerion,alpaemion,alpaerien,,,2,1.0,1.0,,,ahalreoin,apalmeoin,apalreain,,,1,0.0,0.0
hitaioner,rss,,,hita,ion,er,9,hatioinre,,,hati,oin,re,,,hiteioner,hitaaoner,hitaionir,,,3,0.0,0.0,,,hetioinre,hatioanre,hatioinro,,,1,1.0,1.0
wowdableful,rss,,,wowd,able,ful,11,wwodlbeaufl,,,wwod,lbea,ufl,,,mowdableful,wowdabliful,wowdablehul,,,0,3.0,0.0,,,wmodlbeaufl,wwodmbeaufl,wwodlbeaufm,,,1,0.0,2.0
alpaioner,rss,,,alpa,ion,er,9,palainore,,,pala,ino,re,,,alpeioner,alpaiener,alpaionir,,,3,1.0,0.0,,,pelainore,palaiyore,palainoye,,,1,1.0,0.0
cotfulable,rss,,,cot,ful,able,10,otculfeabl,,,otc,ulf,eabl,,,catfulable,cotdulable,cotfulible,,,1,0.0,0.0,,,itculfeabl,otcalfeabl,otculfeabr,,,0,0.0,3.0
cotioner,rss,,,cot,ion,er,8,octnoire,,,oct,noi,re,,,cationer,cotooner,cotionir,,,1,0.0,0.0,,,oftnoire,octmoire,octnoime,,,1,0.0,0.0
wowdioner,rss,,,wowd,ion,er,9,dwowoinre,,,dwow,oin,re,,,nowdioner,wowdiomer,wowdionar,,,0,2.0,0.0,,,cwowoinre,dwowainre,dwowoinme,,,0,0.0,0.0
heseserion,rss,,,heses,er,ion,10,esshereoni,,,esshe,re,oni,,,hesiserion,hesesurion,hesesereon,,,3,0.0,0.0,,,esshoreoni,essheraoni,esshereani,,,4,1.0,0.0
alpaioner,rss,,,alpa,ion,er,9,palaonire,,,pala,oni,re,,,altaioner,alpaaoner,alpaionew,,,2,0.0,1.0,,,pamaonire,palaoyire,palaonile,,,2,1.0,0.0
ertableful,rss,,,ert,able,ful,10,etrelabluf,,,etr,elab,luf,,,erpableful,ertebleful,ertablefel,,,2,0.0,1.0,,,utrelabluf,etrerabluf,etrelablup,,,0,1.0,2.0
wowdfulable,rss,,,wowd,ful,able,11,dwowulflabe,,,dwow,ulf,labe,,,wowhfulable,wowdfolable,wowdfuleble,,,3,1.0,0.0,,,twowulflabe,dwowurflabe,dwowulflase,,,0,1.0,2.0
esitfulable,rss,,,esit,ful,able,11,isteflualbe,,,iste,flu,albe,,,asitfulable,esitculable,esitfulabre,,,0,0.0,2.0,,,istuflualbe,istedlualbe,istefluarbe,,,3,0.0,1.0
nisioner,rss,,,nis,ion,er,8,nsiniore,,,nsi,nio,re,,,nitioner,nisiorer,nisionar,,,2,2.0,0.0,,,nsoniore,nsimiore,nsinioro,,,2,0.0,1.0
nisableful,rss,,,nis,able,ful,10,isnlbeaufl,,,isn,lbea,ufl,,,nipableful,nisibleful,nisablefol,,,2,0.0,1.0,,,usnlbeaufl,isnlbeiufl,isnlbeaupl,,,0,3.0,1.0
itefulable,rss,,,ite,ful,able,10,tieulfbael,,,tie,ulf,bael,,,otefulable,itefuyable,itefulabli,,,0,2.0,3.0,,,teeulfbael,tieuldbael,tieulfbaol,,,1,2.0,2.0
dayioner,rss,,,day,ion,er,8,adyniore,,,ady,nio,re,,,vayioner,dayiener,dayionor,,,0,1.0,0.0,,,admniore,adynaore,adynioro,,,2,1.0,1.0
hitaioner,rss,,,hita,ion,er,9,htainiore,,,htai,nio,re,,,hiteioner,hitaaoner,hitaionel,,,3,0.0,1.0,,,htaeniore,htainoore,htainiome,,,3,1.0,0.0
alpaerion,rss,,,alpa,er,ion,9,apalreoni,,,apal,re,oni,,,aldaerion,alpaarion,alpaerioy,,,2,0.0,2.0,,,aparreoni,apalrioni,apalreowi,,,3,1.0,1.0
nisioner,rss,,,nis,ion,er,8,insoinre,,,ins,oin,re,,,nivioner,nisaoner,nisioney,,,2,0.0,1.0,,,infoinre,insoilre,insoinwe,,,2,2.0,0.0
itefulable,rss,,,ite,ful,able,10,etiulfebal,,,eti,ulf,ebal,,,etefulable,itefumable,itefulabla,,,0,2.0,3.0,,,atiulfebal,etiultebal,etiulfebar,,,0,2.0,3.0
dayerion,rss,,,day,er,ion,8,ydarenoi,,,yda,re,noi,,,doyerion,dayemion,dayeriin,,,1,1.0,1.0,,,ldarenoi,ydalenoi,ydarenii,,,0,0.0,1.0
alpafulable,rss,,,alpa,ful,able,11,lapalufbela,,,lapa,luf,bela,,,alcafulable,alpatulable,alpafulabli,,,2,0.0,3.0,,,lapelufbela,lapaluhbela,lapalufbewa,,,3,2.0,2.0
wowdioner,rss,,,wowd,ion,er,9,wodwinore,,,wodw,ino,re,,,wowsioner,wowdeoner,wowdioney,,,3,0.0,1.0,,,modwinore,wodwinere,wodwinome,,,0,2.0,0.0
dayioner,rss,,,day,ion,er,8,ydaonire,,,yda,oni,re,,,damioner,dayooner,dayionir,,,2,0.0,0.0,,,yfaonire,ydaorire,ydaonira,,,1,1.0,1.0
alpafulable,rss,,,alpa,ful,able,11,aplauflealb,,,apla,ufl,ealb,,,awpafulable,alpabulable,alpafulaple,,,1,0.0,1.0,,,apleuflealb,aplaufrealb,aplaufleawb,,,3,2.0,2.0
coterion,rss,,,cot,er,ion,8,tcoreoni,,,tco,re,oni,,,coperion,cotorion,coteroon,,,2,0.0,0.0,,,tcireoni,tcoruoni,tcoreona,,,2,1.0,2.0
nisioner,rss,,,nis,ion,er,8,snioinre,,,sni,oin,re,,,misioner,nisaoner,nisionar,,,0,0.0,0.0,,,hnioinre,sniounre,snioinle,,,0,1.0,0.0
esitioner,rss,,,esit,ion,er,9,isetonire,,,iset,oni,re,,,epitioner,esitiomer,esitionew,,,1,2.0,1.0,,,osetonire,isetonere,isetonira,,,0,2.0,1.0
hitaioner,rss,,,hita,ion,er,9,aihtniore,,,aiht,nio,re,,,hetaioner,hitaiorer,hitaionar,,,1,2.0,0.0,,,aahtniore,aihtriore,aihtniowe,,,1,0.0,0.0
cotableful,rss,,,cot,able,ful,10,tocleabulf,,,toc,leab,ulf,,,cetableful,cotebleful,cotablefil,,,1,0.0,1.0,,,tucleabulf,tocmeabulf,tocleabult,,,1,0.0,2.0
esitfulable,rss,,,esit,ful,able,11,stiefluleab,,,stie,flu,leab,,,ehitfulable,esittulable,esitfulabli,,,1,0.0,3.0,,,sbiefluleab,stiesluleab,stiefluleak,,,1,0.0,3.0
alpaioner,rss,,,alpa,ion,er,9,apalonire,,,apal,oni,re,,,alsaioner,alpaiorer,alpaionem,,,2,2.0,1.0,,,apulonire,apalinire,apaloniri,,,2,0.0,1.0
wowdfulable,rss,,,wowd,ful,able,11,owdwflubael,,,owdw,flu,bael,,,mowdfulable,wowdtulable,wowdfulatle,,,0,0.0,1.0,,,iwdwflubael,owdwflebael,owdwflubeel,,,0,2.0,1.0
nisioner,rss,,,nis,ion,er,8,sininore,,,sin,ino,re,,,lisioner,nisiorer,nisionar,,,0,2.0,0.0,,,vininore,sinenore,sininowe,,,0,0.0,0.0
ertioner,rss,,,ert,ion,er,8,retoinre,,,ret,oin,re,,,irtioner,ertianer,ertionel,,,0,1.0,1.0,,,ritoinre,retoimre,retoinne,,,1,2.0,0.0
dayableful,rss,,,day,able,ful,10,dyabealufl,,,dya,beal,ufl,,,diyableful,dayafleful,dayabletul,,,1,1.0,0.0,,,hyabealufl,dyabeelufl,dyabealucl,,,0,2.0,1.0
hesesfulable,rss,,,heses,ful,able,12,ehesslfuelab,,,ehess,lfu,elab,,,hesetfulable,hesestulable,hesesfulabme,,,4,0.0,2.0,,,ehusslfuelab,ehesslfeelab,ehesslfuerab,,,2,2.0,1.0
nisioner,rss,,,nis,ion,er,8,insniore,,,ins,nio,re,,,nasioner,nisaoner,nisionar,,,1,0.0,0.0,,,ilsniore,insneore,insniori,,,1,1.0,1.0
alpaioner,rss,,,alpa,ion,er,9,alapoinre,,,alap,oin,re,,,ilpaioner,alpaianer,alpaionem,,,0,1.0,1.0,,,alepoinre,alapoimre,alapoinye,,,2,2.0,0.0
dayableful,rss,,,day,able,ful,10,ydableaulf,,,yda,blea,ulf,,,diyableful,dayapleful,dayabledul,,,1,1.0,0.0,,,yhableaulf,ydableiulf,ydableaumf,,,1,3.0,1.0
dayfulable,rss,,,day,ful,able,10,adylfualbe,,,ady,lfu,albe,,,deyfulable,dayfurable,dayfulabla,,,1,2.0,3.0,,,admlfualbe,adynfualbe,adylfualbi,,,2,0.0,3.0
iteioner,rss,,,ite,ion,er,8,tienoire,,,tie,noi,re,,,eteioner,iteeoner,iteionir,,,0,0.0,0.0,,,taenoire,tienoure,tienoime,,,1,2.0,0.0
heseserion,rss,,,heses,er,ion,10,heessreoin,,,heess,re,oin,,,hesoserion,heseselion,heseseriom,,,3,1.0,2.0,,,heissreoin,heessyeoin,heessreoir,,,2,0.0,2.0
hesesfulable,rss,,,heses,ful,able,12,heesslufalbe,,,heess,luf,albe,,,heseffulable,hesesfurable,hesesfulablo,,,4,2.0,3.0,,,deesslufalbe,heesslofalbe,heesslufarbe,,,0,1.0,1.0
dayerion,rss,,,day,er,ion,8,dyareino,,,dya,re,ino,,,tayerion,dayenion,dayerior,,,0,1.0,2.0,,,dnareino,dyameino,dyareine,,,1,0.0,2.0
hitaerion,rss,,,hita,er,ion,9,iathreoni,,,iath,re,oni,,,pitaerion,hitaorion,hitaeriin,,,0,0.0,1.0,,,iatxreoni,iathweoni,iathreeni,,,3,0.0,0.0
