Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
degageioner,prss,,de,gage,ion,er,11,edggeaniore,,ed,ggea,nio,re,,kegageioner,degadeioner,degageiuner,degageionor,,0,2,1,0,,ekggeaniore,edggianiore,edggealiore,edggeaniora,,1,2,0,1
desoperion,prss,,de,sop,er,ion,10,edpsorenio,,ed,pso,re,nio,,gesoperion,desoserion,desopirion,desoperoon,,0,2,0,0,,odpsorenio,edpporenio,edpsowenio,edpsorewio,,0,1,0,0
unegaherion,prss,,un,egah,er,ion,11,nuagherenio,,nu,aghe,re,nio,,anegaherion,unegaserion,unegahewion,unegahereon,,0,3,1,0,,naagherenio,nuegherenio,nuaghemenio,nuagherenao,,1,0,0,1
unsopableful,prss,,un,sop,able,ful,12,nuopslbeaulf,,nu,ops,lbea,ulf,,ensopableful,untopableful,unsopablaful,unsopablebul,,0,0,3,0,,ruopslbeaulf,nuoptlbeaulf,nuopsmbeaulf,nuopslbeaelf,,0,2,0,0
prehidaderion,prss,,pre,hidad,er,ion,13,erpaddihreoin,,erp,addih,re,oin,,trehidaderion,prehidaherion,prehidadorion,prehidadereon,,0,4,0,0,,erdaddihreoin,erpaddifreoin,erpaddihleoin,erpaddihreoiw,,2,4,0,2
dehidaderion,prss,,de,hidad,er,ion,12,edhdadireoni,,ed,hdadi,re,oni,,hehidaderion,dehodaderion,dehidadenion,dehidaderoon,,0,1,1,0,,adhdadireoni,edhdedireoni,edhdadirioni,edhdadireona,,0,2,1,2
unsoperion,prss,,un,sop,er,ion,10,nupsorenio,,nu,pso,re,nio,,ensoperion,unsaperion,unsopemion,unsoperiun,,0,1,1,1,,napsorenio,nupserenio,nupsoyenio,nupsoremio,,1,2,0,0
desopioner,prss,,de,sop,ion,er,10,edopsniore,,ed,ops,nio,re,,dosopioner,desosioner,desopiomer,desopionem,,1,2,2,1,,esopsniore,edofsniore,edopsriore,edopsnioro,,1,1,0,1
inhidadioner,prss,,in,hidad,ion,er,12,nidahdionire,,ni,dahdi,oni,re,,irhidadioner,inhadadioner,inhidadiuner,inhidadionir,,1,1,1,0,,widahdionire,nitahdionire,nidahdionere,nidahdioniru,,0,0,2,1
inhidadioner,prss,,in,hidad,ion,er,12,niaddihoinre,,ni,addih,oin,re,,imhidadioner,invidadioner,inhidadiuner,inhidadionur,,1,0,1,0,,naaddihoinre,niasdihoinre,niaddihoijre,niaddihoinye,,1,1,2,0
unegahableful,prss,,un,egah,able,ful,13,nughaebaellfu,,nu,ghae,bael,lfu,,ulegahableful,unugahableful,unegahobleful,unegahablefur,,1,0,0,2,,neghaebaellfu,nugkaebaellfu,nughaeboellfu,nughaebaelmfu,,1,1,1,0
unegahioner,prss,,un,egah,ion,er,11,nuhgeaniore,,nu,hgea,nio,re,,umegahioner,unegationer,unegahaoner,unegahionir,,1,3,0,0,,yuhgeaniore,nuhguaniore,nuhgeayiore,nuhgeaniori,,0,2,0,1
unyoterion,prss,,un,yot,er,ion,10,nuotyreoni,,nu,oty,re,oni,,inyoterion,unroterion,unyotemion,unyoteriom,,0,0,1,2,,luotyreoni,nuotlreoni,nuotyruoni,nuotyreono,,0,2,1,2
deyoterion,prss,,de,yot,er,ion,10,edoytreino,,ed,oyt,re,ino,,teyoterion,denoterion,deyotemion,deyoterian,,0,0,1,1,,etoytreino,edoycreino,edoytraino,edoytreina,,1,2,1,2
insopfulable,prss,,in,sop,ful,able,12,niopsulfebla,,ni,ops,ulf,ebla,,ensopfulable,insipfulable,insoptulable,insopfuleble,,0,1,0,0,,miopsulfebla,niotsulfebla,niopsolfebla,niopsulfefla,,0,1,0,1
unemsofulable,prss,,un,emso,ful,able,13,numeosflulabe,,nu,meos,flu,labe,,inemsofulable,unersofulable,unemsofalable,unemsofuleble,,0,1,1,0,,rumeosflulabe,nuweosflulabe,numeosfmulabe,numeosflulobe,,0,0,1,1
preterioner,prss,,pre,ter,ion,er,11,erpretinore,,erp,ret,ino,re,,pmeterioner,preherioner,preteriomer,preterionem,,1,0,2,1,,empretinore,erpritinore,erpretirore,erpretinoro,,1,1,1,1
unehuioner,prss,,un,ehu,ion,er,10,nuheuniore,,nu,heu,nio,re,,anehuioner,uneheioner,unehueoner,unehuionar,,0,2,0,0,,naheuniore,nuteuniore,nuheunaore,nuheuniome,,1,0,1,0
desopioner,prss,,de,sop,ion,er,10,edopsoinre,,ed,ops,oin,re,,disopioner,desipioner,desopioyer,desopionem,,1,1,2,1,,esopsoinre,edopcoinre,edopsoenre,edopsoinme,,1,2,1,0
prerergioner,prss,,pre,rerg,ion,er,12,repgreroinre,,rep,grer,oin,re,,pnerergioner,prerelgioner,prerergooner,prerergionel,,1,2,0,1,,retgreroinre,repgremoinre,repgreroimre,repgreroinme,,2,3,2,0
preterfulable,prss,,pre,ter,ful,able,13,reptreuflebla,,rep,tre,ufl,ebla,,greterfulable,pretarfulable,preterfolable,preterfulabli,,0,1,1,3,,reftreuflebla,reptmeuflebla,reptreiflebla,reptreuflabla,,2,1,0,0
unsopioner,prss,,un,sop,ion,er,10,nuopsoinre,,nu,ops,oin,re,,ansopioner,untopioner,unsopooner,unsopionew,,0,0,0,1,,muopsoinre,nuossoinre,nuopsuinre,nuopsoinne,,0,1,0,0
unrergableful,prss,,un,rerg,able,ful,13,nugerreablulf,,nu,gerr,eabl,ulf,,ulrergableful,unrertableful,unrergabmeful,unrergablesul,,1,3,2,0,,nigerreablulf,nugelreablulf,nugerreeblulf,nugerreablelf,,1,2,1,0
inemsofulable,prss,,in,emso,ful,able,13,nismoelufebal,,ni,smoe,luf,ebal,,anemsofulable,inimsofulable,inemsofelable,inemsofuleble,,0,0,1,0,,mismoelufebal,nismeelufebal,nismoerufebal,nismoelufabal,,0,2,0,0
unsopioner,prss,,un,sop,ion,er,10,nuopsoinre,,nu,ops,oin,re,,ensopioner,unsapioner,unsopianer,unsopionem,,0,1,1,1,,niopsoinre,nuepsoinre,nuopsoimre,nuopsoinra,,1,0,2,1
insopioner,prss,,in,sop,ion,er,10,nipsonoire,,ni,pso,noi,re,,imsopioner,inpopioner,insopiorer,insopionir,,1,0,2,0,,ripsonoire,nipponoire,nipsonoere,nipsonoine,,0,1,2,0
prerergioner,prss,,pre,rerg,ion,er,12,pergerrnoire,,per,gerr,noi,re,,prorergioner,preremgioner,prerergiower,prerergionar,,2,2,2,0,,sergerrnoire,pergirrnoire,pergerrnaire,pergerrnoira,,0,1,1,1
inehuioner,prss,,in,ehu,ion,er,10,nihuenoire,,ni,hue,noi,re,,enehuioner,ineheioner,inehuiener,inehuionar,,0,2,1,0,,nehuenoire,nisuenoire,nihueneire,nihuenoime,,1,0,1,0
unelsfulable,prss,,un,els,ful,able,12,nulseulfblae,,nu,lse,ulf,blae,,urelsfulable,uneldfulable,unelstulable,unelsfulabre,,1,2,0,2,,yulseulfblae,nulsiulfblae,nulsealfblae,nulseulfbmae,,0,2,0,1
derergioner,prss,,de,rerg,ion,er,11,edrgreniore,,ed,rgre,nio,re,,herergioner,derertioner,derergiomer,derergionem,,0,3,2,1,,idrgreniore,edrgweniore,edrgreneore,edrgreniowe,,0,2,1,0
inrergioner,prss,,in,rerg,ion,er,11,niregrniore,,ni,regr,nio,re,,anrergioner,innergioner,inrergeoner,inrergionor,,0,0,0,0,,noregrniore,niyegrniore,niregryiore,niregrniowe,,1,0,0,0
prehidadioner,prss,,pre,hidad,ion,er,13,erpdaihdniore,,erp,daihd,nio,re,,pmehidadioner,prehudadioner,prehidadooner,prehidadionel,,1,1,0,1,,ergdaihdniore,erpdiihdniore,erpdaihdneore,erpdaihdniori,,2,1,1,1
unhidadioner,prss,,un,hidad,ion,er,12,nudhiadinore,,nu,dhiad,ino,re,,umhidadioner,unhidodioner,unhidadooner,unhidadionel,,1,3,0,1,,nadhiadinore,nudhiodinore,nudhiadanore,nudhiadinone,,1,3,0,0
deyoterion,prss,,de,yot,er,ion,10,edtoyrenoi,,ed,toy,re,noi,,beyoterion,deyoherion,deyotorion,deyoteraon,,0,2,0,0,,udtoyrenoi,edtorrenoi,edtoywenoi,edtoyrenii,,0,2,0,1
preterfulable,prss,,pre,ter,ful,able,13,perertulfleba,,per,ert,ulf,leba,,treterfulable,pretirfulable,pretertulable,preterfulabre,,0,1,0,2,,porertulfleba,pererhulfleba,perertultleba,perertulfweba,,1,2,2,0
derergableful,prss,,de,rerg,able,ful,13,edergraebllfu,,ed,ergr,aebl,lfu,,terergableful,dereygableful,derergabyeful,derergablefur,,0,2,2,2,,epergraebllfu,edargraebllfu,edergraetllfu,edergraebllfe,,1,0,2,2
prerergioner,prss,,pre,rerg,ion,er,12,reprrgeoinre,,rep,rrge,oin,re,,pmerergioner,premergioner,prerergaoner,prerergionir,,1,0,0,0,,yeprrgeoinre,repmrgeoinre,reprrgeeinre,reprrgeoinme,,0,0,0,0
prehidadfulable,prss,,pre,hidad,ful,able,15,rpeddaihlufbela,,rpe,ddaih,luf,bela,,crehidadfulable,prehidedfulable,prehidadfumable,prehidadfulabme,,0,3,2,2,,rheddaihlufbela,rpedpaihlufbela,rpeddaihlofbela,rpeddaihlufbema,,1,1,1,2
degagefulable,prss,,de,gage,ful,able,13,edggealufalbe,,ed,ggea,luf,albe,,dugagefulable,degabefulable,degagepulable,degagefulabje,,1,2,0,2,,udggealufalbe,edgsealufalbe,edggealuhalbe,edggealufelbe,,0,1,2,0
unemsoioner,prss,,un,emso,ion,er,11,nuseomnoire,,nu,seom,noi,re,,uyemsoioner,uneysoioner,unemsoiower,unemsoionur,,1,1,2,0,,museomnoire,nuseornoire,nuseomnoore,nuseomnoiri,,0,3,2,1
inhidadfulable,prss,,in,hidad,ful,able,14,niahddilufblae,,ni,ahddi,luf,blae,,enhidadfulable,inhudadfulable,inhidadfunable,inhidadfuleble,,0,1,2,0,,noahddilufblae,niapddilufblae,niahddimufblae,niahddilufblau,,1,1,0,3
unehuerion,prss,,un,ehu,er,ion,10,nueuhrenio,,nu,euh,re,nio,,inehuerion,unehierion,unehuirion,unehueriow,,0,2,0,2,,neeuhrenio,nueucrenio,nueuhrunio,nueuhreneo,,1,2,1,1
unehuableful,prss,,un,ehu,able,ful,12,nuheueblaluf,,nu,heu,ebla,luf,,enehuableful,uneduableful,unehuabliful,unehuablefol,,0,1,3,1,,muheueblaluf,nuheoeblaluf,nuheuebleluf,nuheueblaruf,,0,2,3,0
deyotioner,prss,,de,yot,ion,er,10,edtoyniore,,ed,toy,nio,re,,duyotioner,deyetioner,deyotooner,deyotionur,,1,1,0,0,,eftoyniore,edpoyniore,edtoynoore,edtoyniole,,1,0,1,0
dehidadfulable,prss,,de,hidad,ful,able,14,edidhadlfuabel,,ed,idhad,lfu,abel,,tehidadfulable,dehidedfulable,dehidadfolable,dehidadfulahle,,0,3,1,1,,ididhadlfuabel,edidhodlfuabel,edidhadlfeabel,edidhadlfuobel,,0,3,2,0
unemsoerion,prss,,un,emso,er,ion,11,nueosmreoin,,nu,eosm,re,oin,,enemsoerion,unemsaerion,unemsoarion,unemsoeruon,,0,3,0,0,,yueosmreoin,nueodmreoin,nueosmweoin,nueosmreoim,,0,2,0,2
inegahableful,prss,,in,egah,able,ful,13,nihgealaebflu,,ni,hgea,laeb,flu,,iregahableful,inegadableful,inegahabweful,inegahablefur,,1,3,2,2,,mihgealaebflu,nihgeelaebflu,nihgealaobflu,nihgealaebfyu,,0,3,2,1
deyotableful,prss,,de,yot,able,ful,12,edtyobelaluf,,ed,tyo,bela,luf,,teyotableful,deyetableful,deyotobleful,deyotablefil,,0,1,0,1,,ebtyobelaluf,edtyebelaluf,edtyohelaluf,edtyobelaluh,,1,2,0,2
unemsofulable,prss,,un,emso,ful,able,13,numsoeulfaleb,,nu,msoe,ulf,aleb,,anemsofulable,unomsofulable,unemsogulable,unemsofuleble,,0,0,0,0,,nemsoeulfaleb,numsouulfaleb,numsoeulcaleb,numsoeulfaleh,,1,3,2,3
inhidaderion,prss,,in,hidad,er,ion,12,nidadhirenio,,ni,dadhi,re,nio,,anhidaderion,inhidoderion,inhidadenion,inhidaderiom,,0,3,1,2,,lidadhirenio,nidadhorenio,nidadhirunio,nidadhirerio,,0,4,1,0
inhidadfulable,prss,,in,hidad,ful,able,14,nidihdauflalbe,,ni,dihda,ufl,albe,,enhidadfulable,inhigadfulable,inhidadfelable,inhidadfulible,,0,2,1,0,,lidihdauflalbe,nidihtauflalbe,nidihdaoflalbe,nidihdauflalte,,0,3,0,2
preyoterion,prss,,pre,yot,er,ion,11,erpotyrenio,,erp,oty,re,nio,,priyoterion,preyoherion,preyotorion,preyoteraon,,2,2,0,0,,empotyrenio,erposyrenio,erpotyranio,erpotyrenie,,1,1,1,2
preterfulable,prss,,pre,ter,ful,able,13,repertflublea,,rep,ert,flu,blea,,sreterfulable,pretemfulable,pretergulable,preterfulabme,,0,2,0,2,,ripertflublea,repemtflublea,repertflablea,repertfluclea,,1,1,2,0
unemsoableful,prss,,un,emso,able,ful,13,numoesbelaluf,,nu,moes,bela,luf,,ulemsoableful,unemtoableful,unemsoibleful,unemsoablefuw,,1,2,0,2,,lumoesbelaluf,numeesbelaluf,numoesselaluf,numoesbelalof,,0,1,0,1
preunyotful,pprs,pre,un,yot,ful,,11,erpnuotyufl,erp,nu,oty,ufl,,treunyotful,preulyotful,preunyobful,preunyotfur,,0,1,2,2,,empnuotyufl,erpruotyufl,erpnuityufl,erpnuotyafl,,1,0,0,0,
unprehidadable,pprs,un,pre,hidad,able,,14,nurepidhadlbae,nu,rep,idhad,lbae,,urprehidadable,unbrehidadable,unprehidasable,unprehidadabme,,1,0,4,2,,norepidhadlbae,nuwepidhadlbae,nurepidhudlbae,nurepidhadlbao,,1,0,3,3,
uninsoper,pprs,un,in,sop,er,,9,nunispore,nu,ni,spo,re,,oninsoper,uniysoper,uninsoher,uninsopor,,0,1,2,0,,nenispore,numispore,nunitpore,nunisporu,,1,0,0,1,
uninegahful,pprs,un,in,egah,ful,,11,nunigaheufl,nu,ni,gahe,ufl,,urinegahful,unenegahful,uninigahful,uninegahfel,,1,0,0,1,,yunigaheufl,numigaheufl,nunisaheufl,nunigaheusl,,0,0,0,1,
deinemsoion,pprs,de,in,emso,ion,,11,ednimseoino,ed,ni,mseo,ino,,doinemsoion,deimemsoion,deinemhoion,deinemsoiin,,1,1,2,1,,eqnimseoino,edmimseoino,ednimseaino,ednimseoono,,1,0,3,0,
inderergion,pprs,in,de,rerg,ion,,11,niedgerroni,ni,ed,gerr,oni,,ilderergion,interergion,inderemgion,indererguon,,1,0,2,0,,noedgerroni,nietgerroni,niedgemroni,niedgerreni,,1,1,2,0,
deunelsable,pprs,de,un,els,able,,11,ednulsebeal,ed,nu,lse,beal,,heunelsable,deumelsable,deunolsable,deunelsabli,,0,1,0,3,,udnulsebeal,edmulsebeal,ednumsebeal,ednulseboal,,0,0,0,1,
uninrergion,pprs,un,in,rerg,ion,,11,nunirgernio,nu,ni,rger,nio,,uwinrergion,unanrergion,uninremgion,uninrergian,,1,0,2,1,,ninirgernio,nunargernio,nunirgeynio,nunirgernoo,,1,1,3,1,
undeyotion,pprs,un,de,yot,ion,,10,nuedoytnoi,nu,ed,oyt,noi,,ondeyotion,undayotion,underotion,undeyoteon,,0,1,0,0,,luedoytnoi,nuodoytnoi,nuedeytnoi,nuedoytnai,,0,0,0,1,
predehidadion,pprs,pre,de,hidad,ion,,13,repedhdaidino,rep,ed,hdaid,ino,,fredehidadion,predohidadion,predesidadion,predehidadaon,,0,1,0,0,,revedhdaidino,repeshdaidino,repedhdaikino,repedhdaidine,,2,1,4,2,
preinyoter,pprs,pre,in,yot,er,,10,perniotyre,per,ni,oty,re,,priinyoter,preimyoter,preinwoter,preinyotor,,2,1,0,0,,purniotyre,perneotyre,pernietyre,perniotyme,,1,1,0,0,
preinehuful,pprs,pre,in,ehu,ful,,11,rpeniuheflu,rpe,ni,uhe,flu,,treinehuful,preimehuful,preinetuful,preinehuvul,,0,1,1,0,,ypeniuheflu,rpenauheflu,rpeniuhoflu,rpeniuhefmu,,0,1,2,1,
deunegahable,pprs,de,un,egah,able,,12,ednuaeghalbe,ed,nu,aegh,albe,,daunegahable,deumegahable,deunigahable,deunegahasle,,1,1,0,1,,idnuaeghalbe,edneaeghalbe,ednuaefhalbe,ednuaeghilbe,,0,1,2,0,
indeyotion,pprs,in,de,yot,ion,,10,niedotyoin,ni,ed,oty,oin,,ildeyotion,inceyotion,indeyetion,indeyotiin,,1,0,1,1,,miedotyoin,nietotyoin,niedocyoin,niedotyein,,0,1,1,0,
undesopion,pprs,un,de,sop,ion,,10,nuedsponoi,nu,ed,spo,noi,,endesopion,undosopion,undetopion,undesopeon,,0,1,0,0,,needsponoi,nuehsponoi,nuedspinoi,nuedsponai,,1,1,2,1,
deprerergable,pprs,de,pre,rerg,able,,13,edreprrgealbe,ed,rep,rrge,albe,,ceprerergable,dedrerergable,depremergable,deprerergasle,,0,0,0,1,,ebreprrgealbe,edriprrgealbe,edrepwrgealbe,edreprrgeelbe,,1,1,0,0,
deprerergable,pprs,de,pre,rerg,able,,13,edreprgreaelb,ed,rep,rgre,aelb,,duprerergable,depmerergable,deprerelgable,deprerergablo,,1,1,2,3,,odreprgreaelb,edrexrgreaelb,edreprgmeaelb,edreprgreaeyb,,0,2,2,2,
depregageion,pprs,de,pre,gage,ion,,12,edeprggeanoi,ed,epr,ggea,noi,,dipregageion,detregageion,depregigeion,depregageian,,1,0,1,1,,adeprggeanoi,edesrggeanoi,edeprgdeanoi,edeprggealoi,,0,1,1,0,
uninemsoion,pprs,un,in,emso,ion,,11,nunimseonio,nu,ni,mseo,nio,,uminemsoion,unenemsoion,uninumsoion,uninemsoaon,,1,0,0,0,,nanimseonio,nuwimseonio,nunimseenio,nunimseonoo,,1,0,3,1,
indehidadion,pprs,in,de,hidad,ion,,12,niedidadhnio,ni,ed,idadh,nio,,imdehidadion,inhehidadion,indehidahion,indehidadiow,,1,0,4,2,,riedidadhnio,niodidadhnio,niedidaghnio,niedidadhneo,,0,0,3,1,
uninrergion,pprs,un,in,rerg,ion,,11,nunirregino,nu,ni,rreg,ino,,aninrergion,unilrergion,uninrargion,uninrergior,,0,1,1,2,,nonirregino,nunorregino,nunirrefino,nunirregiwo,,1,1,3,1,
preinehuful,pprs,pre,in,ehu,ful,,11,rpenihueufl,rpe,ni,hue,ufl,,treinehuful,preunehuful,preinuhuful,preinehuhul,,0,0,0,0,,rpunihueufl,rperihueufl,rpenihoeufl,rpenihueudl,,2,0,1,1,
deinehuion,pprs,de,in,ehu,ion,,10,edniuehnoi,ed,ni,ueh,noi,,seinehuion,deilehuion,deinetuion,deinehuien,,0,1,1,1,,esniuehnoi,ednuuehnoi,edniuevnoi,edniuehnou,,1,1,2,2,
deinyotable,pprs,de,in,yot,able,,11,edniytolbea,ed,ni,yto,lbea,,dainyotable,deunyotable,deinmotable,deinyotabre,,1,0,0,2,,etniytolbea,ednaytolbea,ednirtolbea,edniytolbia,,1,1,0,2,
inprehidadion,pprs,in,pre,hidad,ion,,13,niepridhdaoni,ni,epr,idhda,oni,,imprehidadion,inpmehidadion,inprehidation,inprehidadien,,1,1,4,1,,yiepridhdaoni,niebridhdaoni,nieprodhdaoni,niepridhdaomi,,0,1,0,1,
deinelsable,pprs,de,in,els,able,,11,ednilsebeal,ed,ni,lse,beal,,dainelsable,deanelsable,deinemsable,deinelsabla,,1,0,1,3,,epnilsebeal,edmilsebeal,ednilhebeal,ednilseheal,,1,0,1,0,
uningageion,pprs,un,in,gage,ion,,11,nunieaggnoi,nu,ni,eagg,noi,,iningageion,unirgageion,uningaheion,uningageioy,,0,1,2,2,,ninieaggnoi,nunaeaggnoi,nuniaaggnoi,nunieaggnei,,1,1,0,1,
prederergful,pprs,pre,de,rerg,ful,,12,eprederrgluf,epr,ed,errg,luf,,grederergful,predarergful,prederirgful,prederergfum,,0,1,1,2,,egrederrgluf,eproderrgluf,epredenrgluf,eprederrglut,,1,0,1,2,
deunsopion,pprs,de,un,sop,ion,,10,ednuospino,ed,nu,osp,ino,,duunsopion,deumsopion,deunsapion,deunsopiin,,1,1,1,1,,odnuospino,edniospino,ednuocpino,ednuospilo,,0,1,1,1,
predeterful,pprs,pre,de,ter,ful,,11,erpedtreluf,erp,ed,tre,luf,,prodeterful,preheterful,predetorful,predetercul,,2,0,1,0,,arpedtreluf,erpevtreluf,erpedtroluf,erpedtrelud,,0,1,2,2,
undeyotable,pprs,un,de,yot,able,,11,nuedotyleab,nu,ed,oty,leab,,umdeyotable,undayotable,undenotable,undeyotadle,,1,1,0,1,,ruedotyleab,nuehotyleab,nuedetyleab,nuedotyliab,,0,1,0,1,
deinrergion,pprs,de,in,rerg,ion,,11,edniegrrnoi,ed,ni,egrr,noi,,dainrergion,deiwrergion,deinrerbion,deinrergiom,,1,1,3,2,,adniegrrnoi,edriegrrnoi,edniogrrnoi,edniegrrnoa,,0,0,0,2,
inprehidadable,pprs,in,pre,hidad,able,,14,nieprhdiadbael,ni,epr,hdiad,bael,,imprehidadable,inprahidadable,inpretidadable,inprehidadabme,,1,2,0,2,,noeprhdiadbael,nioprhdiadbael,nieprhdiidbael,nieprhdiadtael,,1,0,3,0,
predeterion,pprs,pre,de,ter,ion,,11,peredetrino,per,ed,etr,ino,,pmedeterion,preheterion,predekerion,predeteraon,,1,0,0,0,,pemedetrino,peretetrino,peredatrino,peredetrine,,2,1,0,2,
preinyotful,pprs,pre,in,yot,ful,,11,pernitoyufl,per,ni,toy,ufl,,pyeinyotful,preiryotful,preinyogful,preinyotdul,,1,1,2,0,,parnitoyufl,pernatoyufl,pernitorufl,pernitoyafl,,1,1,2,0,
deinehuful,pprs,de,in,ehu,ful,,10,edniuehluf,ed,ni,ueh,luf,,seinehuful,deiwehuful,deinehoful,deinehufur,,0,1,2,2,,idniuehluf,edriuehluf,edniuegluf,edniuehlef,,0,0,2,1,
deunehuable,pprs,de,un,ehu,able,,11,ednuhueleab,ed,nu,hue,leab,,teunehuable,deenehuable,deunetuable,deunehuasle,,0,0,1,1,,adnuhueleab,ednohueleab,ednuhuileab,ednuhueleub,,0,1,2,2,
deunyotful,pprs,de,un,yot,ful,,10,ednuytoluf,ed,nu,yto,luf,,daunyotful,deanyotful,deunwotful,deunyottul,,1,0,0,0,,idnuytoluf,ednaytoluf,ednuyholuf,ednuytoyuf,,0,1,1,0,
deinegahion,pprs,de,in,egah,ion,,11,edniheagoni,ed,ni,heag,oni,,beinegahion,deenegahion,deinigahion,deinegahiow,,0,0,0,2,,etniheagoni,edneheagoni,edniheigoni,edniheagini,,1,1,2,0,
underergful,pprs,un,de,rerg,ful,,11,nuedrrgelfu,nu,ed,rrge,lfu,,ulderergful,undorergful,undereygful,underergfur,,1,1,2,2,,naedrrgelfu,nuetrrgelfu,nuedrngelfu,nuedrrgelfi,,1,1,1,2,
undesoper,pprs,un,de,sop,er,,9,nuedposre,nu,ed,pos,re,,andesoper,undisoper,undekoper,undesopem,,0,1,0,1,,noedposre,nuecposre,nuedpohre,nuedposra,,1,1,2,1,
preunhidader,pprs,pre,un,hidad,er,,12,repnuidhdare,rep,nu,idhda,re,,sreunhidader,preuwhidader,preunhidater,preunhidadar,,0,1,4,0,,mepnuidhdare,repniidhdare,repnuedhdare,repnuidhdara,,0,1,0,1,
undeterer,pprs,un,de,ter,er,,9,nuedretre,nu,ed,ret,re,,endeterer,unceterer,undetewer,undeterew,,0,0,2,1,,ruedretre,nuehretre,nuedrehre,nuedretra,,0,1,2,1,
deprehidadful,pprs,de,pre,hidad,ful,,13,ederpdahdilfu,ed,erp,dahdi,lfu,,diprehidadful,depwehidadful,deprehivadful,deprehidadfel,,1,1,2,1,,oderpdahdilfu,edelpdahdilfu,ederpdapdilfu,ederpdahdilfi,,0,1,2,2,
preunhidadable,pprs,pre,un,hidad,able,,14,eprnuadhidleba,epr,nu,adhid,leba,,prounhidadable,preurhidadable,preunpidadable,preunhidadafle,,2,1,0,1,,oprnuadhidleba,eprruadhidleba,eprnuadhedleba,eprnuadhidloba,,0,0,3,1,
inpreyotful,pprs,in,pre,yot,ful,,11,nierpotyflu,ni,erp,oty,flu,,anpreyotful,inprayotful,inpreyohful,inpreyotfuy,,0,2,2,2,,neerpotyflu,niirpotyflu,nierposyflu,nierpotydlu,,1,0,1,0,
unpresopion,pprs,un,pre,sop,ion,,11,nurepospoin,nu,rep,osp,oin,,inpresopion,unpyesopion,unpresupion,unpresopiom,,0,1,1,2,,rurepospoin,nurapospoin,nurepaspoin,nurepospein,,0,1,0,0,
preunterion,pprs,pre,un,ter,ion,,11,eprnuretino,epr,nu,ret,ino,,praunterion,preurterion,preuntelion,preunterien,,2,1,2,1,,esrnuretino,eprneretino,eprnurefino,eprnuretiro,,1,1,2,1,
depreterful,pprs,de,pre,ter,ful,,11,ederprteflu,ed,erp,rte,flu,,dopreterful,dehreterful,depretemful,depreterhul,,1,0,2,0,,uderprteflu,edenprteflu,ederprtoflu,ederprtefla,,0,1,2,2,
inderergion,pprs,in,de,rerg,ion,,11,niedgerrnoi,ni,ed,gerr,noi,,imderergion,indarergion,inderorgion,inderergaon,,1,1,1,0,,naedgerrnoi,niodgerrnoi,niedgarrnoi,niedgerrnai,,1,0,1,1,
preunterable,pprs,pre,un,ter,able,,12,rpenurteblae,rpe,nu,rte,blae,,pyeunterable,preenterable,preunteyable,preunterabli,,1,0,2,3,,rpanurteblae,rpenerteblae,rpenurtiblae,rpenurtebmae,,2,1,2,1,
inpreterful,pprs,in,pre,ter,ful,,11,nierpretlfu,ni,erp,ret,lfu,,irpreterful,inpraterful,inpreherful,inpreterfum,,1,2,0,2,,rierpretlfu,nierfretlfu,nierpratlfu,nierpretlfo,,0,2,1,2,
preinelsful,pprs,pre,in,els,ful,,11,eprnilseflu,epr,ni,lse,flu,,prainelsful,preilelsful,preinelhful,preinelsfol,,2,1,2,1,,epwnilseflu,eprnelseflu,eprnilsoflu,eprnilseflo,,2,1,2,2,
predesopable,pprs,pre,de,sop,able,,12,rpeedopsealb,rpe,ed,ops,ealb,,gredesopable,pretesopable,predesupable,predesopabme,,0,0,1,2,,npeedopsealb,rpeodopsealb,rpeedoppealb,rpeedopsealp,,0,0,2,3,
predesopful,pprs,pre,de,sop,ful,,11,erpedposluf,erp,ed,pos,luf,,pmedesopful,prehesopful,predesosful,predesopsul,,1,0,2,0,,ertedposluf,erpidposluf,erpedpasluf,erpedposlof,,2,0,1,1,
unpregageable,pprs,un,pre,gage,able,,13,nuperagegblae,nu,per,ageg,blae,,enpregageable,untregageable,unpregaveable,unpregageabye,,0,0,2,2,,naperagegblae,nupemagegblae,nuperagecblae,nuperagegblai,,1,2,3,3,
inunelsful,pprs,in,un,els,ful,,10,ninulesflu,ni,nu,les,flu,,irunelsful,inurelsful,inunalsful,inunelstul,,1,1,0,0,,linulesflu,nirulesflu,ninulasflu,ninulesfla,,0,0,1,2,
preunyotion,pprs,pre,un,yot,ion,,11,erpnuoytnoi,erp,nu,oyt,noi,,pruunyotion,preuryotion,preunyodion,preunyotien,,2,1,2,1,,arpnuoytnoi,erpnooytnoi,erpnuoydnoi,erpnuoytnou,,0,1,2,2,
