"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error"
"411.89999997615814","","same-different-html","395","3989145","0.0-395.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","subtaun","subpaun","f","j","different","1000","2000","500","null","null","false","70","587.5","pr","taun","sub","","subtaun","r","","0","t","p","subpaun","1"
"702.6000000238419","","same-different-html","396","3992297","0.0-396.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","moosnaitola","moosnaitola","f","j","same","1000","2000","500","null","null","true","70","718.2000000476837","rss","moos","","naito_la","moosnaitola","r","","2","o","u","mousnaitola","0"
"1426.5","","same-different-html","397","3996644","0.0-397.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unmisbelsable","urmisbelsable","f","j","different","1000","2000","500","null","null","false","70","1195","pprs","bels","un_mis","able","unmisbelsable","p","0.0","1","n","r","urmisbelsable","1"
"2929.600000023842","","same-different-html","398","4002516","0.0-398.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ninurdnoilayl","ninurdnoilayl","f","j","same","1000","2000","500","null","null","false","74","1184.8000000715256","prsss","nurd","ni","noi_la_yl","ninurdnoilayl","s","2.0","1","l","m","ninurdnoilaym","0"
"1169.3999999761581","","same-different-html","399","4007945","0.0-399.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unmistrupably","unmittrupably","f","j","different","1000","2000","500","null","null","true","74","2153.5","pprss","trup","un_mis","abl_y","unmistrupably","p","1.0","2","s","t","unmittrupably","1"
"941.2000000476837","","same-different-html","400","4011312","0.0-400.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","romcila","romcela","f","j","different","1000","2000","500","null","null","true","74","570.3999999761581","rss","rom","","ci_la","romcila","s","0.0","1","i","e","romcela","1"
"2378.600000023842","","same-different-html","401","4016539","0.0-401.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ersiweviyl","ersiweviyl","f","j","same","1000","2000","500","null","null","false","74","1076.8999999761581","prss","siw","er","evi_yl","ersiweviyl","s","0.0","2","i","e","ersiweveyl","0"
"832.5999999046326","","same-different-html","402","4020166","0.0-402.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reimclatment","reimclatment","f","j","same","1000","2000","500","null","null","true","70","756.2000000476837","pprs","clat","re_im","ment","reimclatment","p","0.0","1","e","i","riimclatment","0"
"976","","same-different-html","403","4023715","0.0-403.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","inbodity","irbodity","f","j","different","1000","2000","500","null","null","true","74","598.6999999284744","prs","bod","in","ity","inbodity","p","0.0","1","n","r","irbodity","1"
"1088.1000000238419","","same-different-html","404","4027858","0.0-404.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","siddeegulf","siddeegulf","f","j","same","1000","2000","500","null","null","true","70","1152.3999999761581","prs","deeg","sid","ulf","siddeegulf","s","0.0","0","u","e","siddeegelf","0"
"1008.6999999284744","","same-different-html","405","4031360","0.0-405.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disinwisionary","tisinwisionary","f","j","different","1000","2000","500","null","null","true","74","721.4000000953674","pprss","wis","dis_in","ion_ary","disinwisionary","p","0.0","0","d","t","tisinwisionary","1"
"903.7999999523163","","same-different-html","406","4036282","0.0-406.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","tonpcilayl","tonpcilayl","f","j","same","1000","2000","500","null","null","true","70","2179.399999976158","rsss","tonp","","ci_la_yl","tonpcilayl","r","","1","o","a","tanpcilayl","0"
"738.6000000238419","","same-different-html","407","4040447","0.0-407.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","eddeegtanoialsim","eddeegtanoialsim","f","j","same","1000","2000","500","null","null","true","70","1673.7000000476837","prssss","deeg","ed","ta_noi_al_sim","eddeegtanoialsim","s","3.0","1","i","o","eddeegtanoialsom","0"
"593.3999999761581","","same-different-html","408","4044927","0.0-408.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nucolgsitcilayl","nucolgsitcilayl","f","j","same","1000","2000","500","null","null","true","70","1674.2000000476837","prssss","colg","nu","sit_ci_la_yl","nucolgsitcilayl","r","","1","o","a","nucalgsitcilayl","0"
"792.3999999761581","","same-different-html","409","4049000","0.0-409.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","miriekyti","miriekmti","f","j","different","1000","2000","500","null","null","true","74","1312.6000000238419","prs","riek","mi","yti","miriekyti","s","0.0","0","y","m","miriekmti","1"
"684.2999999523163","","same-different-html","410","4053024","0.0-410.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","werktainolayl","werktainolayl","f","j","same","1000","2000","500","null","null","true","70","1487.5","rssss","werk","","ta_ino_la_yl","werktainolayl","r","","1","e","u","wurktainolayl","0"
"865.5","","same-different-html","411","4057023","0.0-411.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","purttainolayl","purttainolawl","f","j","different","1000","2000","500","null","null","true","74","1305.1999999284744","rssss","purt","","ta_ino_la_yl","purttainolayl","s","3.0","0","y","w","purttainolawl","1"
"561.1999999284744","","same-different-html","412","4059878","0.0-412.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","keirant","heirant","f","j","different","1000","2000","500","null","null","true","74","616.8000000715256","rs","keir","","ant","keirant","r","","0","k","h","heirant","1"
"687.8999999761581","","same-different-html","413","4063270","0.0-413.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","talcla","talcle","f","j","different","1000","2000","500","null","null","true","74","948.8999999761581","rs","talc","","la","talcla","s","0.0","1","a","e","talcle","1"
"1161.7999999523163","","same-different-html","414","4067399","0.0-414.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sarplasitci","sarclasitci","f","j","different","1000","2000","500","null","null","true","74","1298.6000000238419","rsss","sarp","","la_sit_ci","sarplasitci","r","","3","p","c","sarclasitci","1"
"2155.7999999523163","","same-different-html","415","4073574","0.0-415.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnigenouisyl","sidnigenoeisyl","f","j","different","1000","2000","500","null","null","true","74","2232.100000023842","pprss","gen","sid_ni","ouis_yl","sidnigenouisyl","s","0.0","1","u","e","sidnigenoeisyl","1"
"751","","same-different-html","416","4077540","0.0-416.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","redetrupment","redetropment","f","j","different","1000","2000","500","null","null","true","74","1386.9000000953674","pprs","trup","re_de","ment","redetrupment","r","","2","u","o","redetropment","1"
"754.5","","same-different-html","417","4081046","0.0-417.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","tecnaitola","tesnaitola","f","j","different","1000","2000","500","null","null","true","74","686.8999999761581","rss","tec","","naito_la","tecnaitola","r","","2","c","s","tesnaitola","1"
"628.8000000715256","","same-different-html","418","4084015","0.0-418.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","talconi","talcini","f","j","different","1000","2000","500","null","null","true","74","565.7999999523163","rs","talc","","oni","talconi","s","0.0","0","o","i","talcini","1"
"1050.3999999761581","","same-different-html","419","4087446","0.0-419.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reimkrew","reimkrew","f","j","same","1000","2000","500","null","null","true","70","671.2000000476837","ppr","krew","re_im","","reimkrew","p","1.0","1","m","r","reirkrew","0"
"1217.6000000238419","","same-different-html","420","4091163","0.0-420.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","outbodenly","outbodenln","f","j","different","1000","2000","500","null","null","true","74","809.9000000953674","prss","bod","out","en_ly","outbodenly","s","1.0","1","y","n","outbodenln","1"
"811.2999999523163","","same-different-html","421","4095039","0.0-421.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","inclationally","inclationally","f","j","same","1000","2000","500","null","null","true","70","1173.6000000238419","prsss","clat","in","ion_al_ly","inclationally","p","0.0","0","i","e","enclationally","0"
"566.8000000715256","","same-different-html","422","4097943","0.0-422.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidpurtyl","sidpurtyl","f","j","same","1000","2000","500","null","null","true","70","564.3999999761581","prs","purt","sid","yl","sidpurtyl","p","0.0","2","d","b","sibpurtyl","0"
"1009.3999999761581","","same-different-html","423","4102216","0.0-423.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unmisclatably","unmisclitably","f","j","different","1000","2000","500","null","null","true","74","1444.1999999284744","pprss","clat","un_mis","abl_y","unmisclatably","r","","2","a","i","unmisclitably","1"
"1350.7000000476837","","same-different-html","424","4109234","0.0-424.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disindruniousness","disindruniousness","f","j","same","1000","2000","500","null","null","true","70","3736.1999999284744","pprss","drun","dis_in","ious_ness","disindruniousness","p","1.0","0","i","o","disondruniousness","0"
"811","","same-different-html","425","4112975","0.0-425.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nurdulfsens","nurhulfsens","f","j","different","1000","2000","500","null","null","true","74","893.2000000476837","rss","nurd","","ulf_sens","nurdulfsens","r","","3","d","h","nurhulfsens","1"
"1267.1000000238419","","same-different-html","426","4117759","0.0-426.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","deegsitcilayl","deegsitcilayl","f","j","same","1000","2000","500","null","null","true","70","1607.7000000476837","rssss","deeg","","sit_ci_la_yl","deegsitcilayl","r","","2","e","i","deigsitcilayl","0"
"757.3999999761581","","same-different-html","427","4135285","0.0-427.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","remistrupment","remistrupment","f","j","same","1000","2000","500","null","null","true","70","1238.7999999523163","pprs","trup","re_mis","ment","remistrupment","s","0.0","3","t","g","remistrupmeng","0"
"653","","same-different-html","428","4138752","0.0-428.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","fomalisticly","femalisticly","f","j","different","1000","2000","500","null","null","true","74","983","rssss","fom","","al_ist_ic_ly","fomalisticly","r","","1","o","e","femalisticly","1"
"1276.7999999523163","","same-different-html","429","4143197","0.0-429.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","louksitcilayl","louksitcelayl","f","j","different","1000","2000","500","null","null","false","70","1242.6000000238419","rssss","louk","","sit_ci_la_yl","louksitcilayl","s","1.0","1","i","e","louksitcelayl","1"
"1025","","same-different-html","430","4146663","0.0-430.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","impookion","irpookion","f","j","different","1000","2000","500","null","null","true","74","677.7999999523163","prs","pook","im","ion","impookion","p","0.0","1","m","r","irpookion","1"
"1175.7000000476837","","same-different-html","431","4150963","0.0-431.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nurieksitcilayl","nurieksitcilayl","f","j","same","1000","2000","500","null","null","true","70","1310.1000000238419","prssss","riek","nu","sit_ci_la_yl","nurieksitcilayl","r","","2","e","o","nurioksitcilayl","0"
"663.2000000476837","","same-different-html","432","4153974","0.0-432.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","purtla","purtli","f","j","different","1000","2000","500","null","null","true","74","606.3999999761581","rs","purt","","la","purtla","s","0.0","1","a","i","purtli","1"
"1142.0999999046326","","same-different-html","433","4157803","0.0-433.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","simmartanoi","simmartanoi","f","j","same","1000","2000","500","null","null","true","70","885.8999999761581","prss","mar","sim","ta_noi","simmartanoi","s","1.0","0","n","l","simmartaloi","0"
"649.8000000715256","","same-different-html","434","4161253","0.0-434.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","geedalistic","geedalistic","f","j","same","1000","2000","500","null","null","true","70","827.7999999523163","rsss","geed","","al_ist_ic","geedalistic","s","0.0","0","a","e","geedelistic","0"
"775.9000000953674","","same-different-html","435","4165991","0.0-435.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","colglasitci","tolglasitci","f","j","different","1000","2000","500","null","null","true","74","2189.100000023842","rsss","colg","","la_sit_ci","colglasitci","r","","0","c","t","tolglasitci","1"
